source_id,path,sheet,field,level,join_key_present,time_key_present,target_meter_overlap,matched_value_count,sample_values,usable,reason
SRC-0057,lightguard_v0_1/data/suyeong_v02_objects.json,,$.inspection_priority.score,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0057,lightguard_v0_1/data/suyeong_v02_objects.json,,$.inspection_priority.severity,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0061,lightguard_v0_1/data/validation/v05/causal_walkforward_results.csv,,status,S1_CANDIDATE,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,field evidence requires verified target mapping and record-level review
SRC-0061,lightguard_v0_1/data/validation/v05/causal_walkforward_results.csv,,peak_total_current_a,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0062,lightguard_v0_1/data/validation/v05/causal_walkforward_summary.json,,$.full_sample.leakage_status,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0063,lightguard_v0_1/data/validation/v05/sensitivity_grid.json,,$.summary.baseline_metrics.inspection_candidate_count,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-12.energy_availability,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-12.energy_non_missing_count,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-12.monthly[].interpretation,S1_CANDIDATE,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,3,descriptive meter behavior; not a fault rate,False,field evidence requires verified target mapping and record-level review
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-12.monthly[].missing_current_rows,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-12.monthly[].night_current_cv,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-12.phase_non_missing_counts.i1,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-12.phase_non_missing_counts.i2,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-12.phase_non_missing_counts.i3,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-13.energy_availability,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-13.energy_non_missing_count,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-13.monthly[].interpretation,S1_CANDIDATE,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,3,descriptive meter behavior; not a fault rate,False,field evidence requires verified target mapping and record-level review
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-13.monthly[].missing_current_rows,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-13.monthly[].night_current_cv,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-13.phase_non_missing_counts.i1,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-13.phase_non_missing_counts.i2,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-13.phase_non_missing_counts.i3,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-14.energy_availability,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-14.energy_non_missing_count,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-14.monthly[].interpretation,S1_CANDIDATE,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,3,descriptive meter behavior; not a fault rate,False,field evidence requires verified target mapping and record-level review
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-14.monthly[].missing_current_rows,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-14.monthly[].night_current_cv,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-14.phase_non_missing_counts.i1,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-14.phase_non_missing_counts.i2,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-14.phase_non_missing_counts.i3,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-35.energy_availability,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-35.energy_non_missing_count,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-35.monthly[].interpretation,S1_CANDIDATE,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,3,descriptive meter behavior; not a fault rate,False,field evidence requires verified target mapping and record-level review
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-35.monthly[].missing_current_rows,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-35.monthly[].night_current_cv,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-35.phase_non_missing_counts.i1,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-35.phase_non_missing_counts.i2,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-35.phase_non_missing_counts.i3,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-9.energy_availability,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-9.energy_non_missing_count,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-9.monthly[].interpretation,S1_CANDIDATE,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,3,descriptive meter behavior; not a fault rate,False,field evidence requires verified target mapping and record-level review
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-9.monthly[].missing_current_rows,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-9.monthly[].night_current_cv,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-9.phase_non_missing_counts.i1,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-9.phase_non_missing_counts.i2,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0065,lightguard_v0_1/data/validation/v05/temporal_meter_profiles.json,,$.B-L-9.phase_non_missing_counts.i3,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0066,lightguard_v0_1/data/validation/v05/v05_validation_summary.json,,$.claim_policy.prohibited[],S1_CANDIDATE,True,True,,1,true fault detection rate,False,field evidence requires verified target mapping and record-level review
SRC-0066,lightguard_v0_1/data/validation/v05/v05_validation_summary.json,,$.validation_scope,S1_CANDIDATE,True,True,,1,technical validation; actual ami has no confirmed fault labels,False,field evidence requires verified target mapping and record-level review
SRC-0067,lightguard_v0_1/data/validation/v06/abstention_policy.json,,$.default,U,False,False,,0,,False,keyword evidence lacks time and/or join key
SRC-0068,lightguard_v0_1/data/validation/v06/field_outcome_schema.json,,$.properties.fault_type.type[],U,True,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0068,lightguard_v0_1/data/validation/v06/field_outcome_schema.json,,$.properties.inspection_id.minLength,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0068,lightguard_v0_1/data/validation/v06/field_outcome_schema.json,,$.properties.inspection_id.type,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0068,lightguard_v0_1/data/validation/v06/field_outcome_schema.json,,$.properties.inspection_started_at.format,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0068,lightguard_v0_1/data/validation/v06/field_outcome_schema.json,,$.properties.inspection_started_at.type,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0068,lightguard_v0_1/data/validation/v06/field_outcome_schema.json,,$.properties.outcome.enum[],S1_CANDIDATE,True,True,,2,confirmed_fault | maintenance_related,False,field evidence requires verified target mapping and record-level review
SRC-0068,lightguard_v0_1/data/validation/v06/field_outcome_schema.json,,$.properties.post_repair_verified.type[],U,True,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0068,lightguard_v0_1/data/validation/v06/field_outcome_schema.json,,$.properties.repair_action.type[],U,True,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0068,lightguard_v0_1/data/validation/v06/field_outcome_schema.json,,$.required[],S1_CANDIDATE,True,True,,2,inspection_id | inspection_started_at,False,field evidence requires verified target mapping and record-level review
SRC-0068,lightguard_v0_1/data/validation/v06/field_outcome_schema.json,,$.title,S1_CANDIDATE,True,True,,1,lightguard blinded field inspection outcome,False,field evidence requires verified target mapping and record-level review
SRC-0069,lightguard_v0_1/data/validation/v06/stationary_bootstrap.json,,$.claim_scope,S1_CANDIDATE,True,True,,1,descriptive detector-candidate density; not fault prevalence,False,field evidence requires verified target mapping and record-level review
SRC-0070,lightguard_v0_1/data/validation/v06/v06_evidence_summary.json,,$.candidate_density.claim_scope,S1_CANDIDATE,True,True,,1,descriptive detector-candidate density; not fault prevalence,False,field evidence requires verified target mapping and record-level review
SRC-0073,lightguard_v0_1/data/validation/v07/regional_seasonal_summary.json,,$.external_ami_validation.status,U,True,False,,0,,False,keyword evidence lacks time and/or join key
SRC-0073,lightguard_v0_1/data/validation/v07/regional_seasonal_summary.json,,$.regional_assets.chungju.rated_load_status,U,True,False,,0,,False,keyword evidence lacks time and/or join key
SRC-0073,lightguard_v0_1/data/validation/v07/regional_seasonal_summary.json,,$.regional_assets.gangneung.rated_load_status,U,True,False,,0,,False,keyword evidence lacks time and/or join key
SRC-0073,lightguard_v0_1/data/validation/v07/regional_seasonal_summary.json,,$.regional_assets.suyeong.rated_load_status,U,True,False,,0,,False,keyword evidence lacks time and/or join key
SRC-0074,lightguard_v0_1/data/validation/v08/v07_freeze_manifest.json,,$.preflight.command,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0074,lightguard_v0_1/data/validation/v08/v07_freeze_manifest.json,,$.preflight.status,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0075,lightguard_v0_1/data/validation/v08/v08_calibration_set.json,,$.cases[].rated_load_status,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0077,lightguard_v0_1/data/validation/v08/v08_confirmatory_holdout.json,,$.cases[].rated_load_status,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0079,lightguard_v0_1/data/validation/v08/v08_design_matrix.csv,,rated_load_status,U,True,False,,0,,False,keyword evidence lacks time and/or join key
SRC-0081,lightguard_v0_1/data/validation/v08_design_matrix.csv,,rated_load_status,U,True,False,,0,,False,keyword evidence lacks time and/or join key
SRC-0082,lightguard_v0_1/data/validation/v09/v08_freeze_manifest.json,,$.v08_role,S1_CANDIDATE,True,True,,1,failure_analysis_and_regression_reference_only_not_v09_tuning,False,field evidence requires verified target mapping and record-level review
SRC-0083,lightguard_v0_1/data/validation/v09/v09_calibration_set.json,,$.cases[].policy_status,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0083,lightguard_v0_1/data/validation/v09/v09_calibration_set.json,,$.cases[].rated_load_status,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0086,lightguard_v0_1/data/validation/v09/v09_confirmatory_holdout.json,,$.cases[].policy_status,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0086,lightguard_v0_1/data/validation/v09/v09_confirmatory_holdout.json,,$.cases[].rated_load_status,S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0087,lightguard_v0_1/data/validation/v09/v09_confirmatory_summary.json,,$.claim_boundary,U,False,True,,1,controlled generated episode-separated holdout only; not field ami accuracy or fault truth.,False,keyword evidence lacks time and/or join key
SRC-0088,lightguard_v0_1/data/validation/v09/v09_episode_manifest.json,,$.episodes[].episode_status,U,False,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0088,lightguard_v0_1/data/validation/v09/v09_episode_manifest.json,,$.episodes[].kasi.status,U,False,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0088,lightguard_v0_1/data/validation/v09/v09_episode_manifest.json,,$.episodes[].kma.status,U,False,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0088,lightguard_v0_1/data/validation/v09/v09_episode_manifest.json,,$.episodes[].v08_eligibility,U,False,True,,48,forbidden_regression_and_failure_analysis_only,False,keyword evidence lacks time and/or join key
SRC-0088,lightguard_v0_1/data/validation/v09/v09_episode_manifest.json,,$.scenario_generation_gate.status,U,False,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0088,lightguard_v0_1/data/validation/v09/v09_episode_manifest.json,,$.v08_policy,U,False,True,,1,v0.8 is frozen regression and failure-analysis evidence only; it cannot tune v0.9 candidates.,False,keyword evidence lacks time and/or join key
SRC-0089,lightguard_v0_1/data/validation/v09/v09_official_context_2025.json,,$.episodes[].kasi.status,U,False,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0091,lightguard_v0_1/data/validation/v10/v10_background_pool_manifest.json,,$.audit.B-L-12.exclusion_counts.fewer_than_90_usable_current_slots,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0091,lightguard_v0_1/data/validation/v10/v10_background_pool_manifest.json,,$.audit.B-L-13.exclusion_counts.fewer_than_90_usable_current_slots,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0091,lightguard_v0_1/data/validation/v10/v10_background_pool_manifest.json,,$.audit.B-L-14.exclusion_counts.fewer_than_90_usable_current_slots,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0091,lightguard_v0_1/data/validation/v10/v10_background_pool_manifest.json,,$.audit.B-L-35.exclusion_counts.fewer_than_90_usable_current_slots,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0091,lightguard_v0_1/data/validation/v10/v10_background_pool_manifest.json,,$.audit.B-L-9.exclusion_counts.fewer_than_90_usable_current_slots,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0091,lightguard_v0_1/data/validation/v10/v10_background_pool_manifest.json,,$.status,S1_CANDIDATE,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,field evidence requires verified target mapping and record-level review
SRC-0091,lightguard_v0_1/data/validation/v10/v10_background_pool_manifest.json,,$.units[].usable_current_slots,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0092,lightguard_v0_1/data/validation/v10/v10_injection_manifest.json,,$.energy_reconstruction,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0092,lightguard_v0_1/data/validation/v10/v10_injection_manifest.json,,$.rows[].cell_provenance[].energy_unchanged,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0092,lightguard_v0_1/data/validation/v10/v10_injection_manifest.json,,$.rows[].energy_unchanged,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0092,lightguard_v0_1/data/validation/v10/v10_injection_manifest.json,,$.rows[].status,S1_CANDIDATE,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,field evidence requires verified target mapping and record-level review
SRC-0092,lightguard_v0_1/data/validation/v10/v10_injection_manifest.json,,$.status,S1_CANDIDATE,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,field evidence requires verified target mapping and record-level review
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.columns.current[].semantic,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.columns.current[].zero_based_index,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.columns.energy[].semantic,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.columns.energy[].zero_based_index,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.immutability.energy_reconstruction_allowed,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.meters[].channel_missing_count.i1,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.meters[].channel_missing_count.i2,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.meters[].channel_missing_count.i3,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.meters[].channel_missing_rate.i1,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.meters[].channel_missing_rate.i2,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.meters[].channel_missing_rate.i3,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0093,lightguard_v0_1/data/validation/v10/v10_raw_ami_manifest.json,,$.meters[].measured_current_phase_count,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0094,lightguard_v0_1/data/validation/v10/v10_shadow_origin_audit.csv,,current_channel_state,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0098,lightguard_v0_1/reports/actual_ami_replay_regression.csv,,observed_peak_current_a,S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0098,lightguard_v0_1/reports/actual_ami_replay_regression.csv,,expected_peak_current_a,S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0098,lightguard_v0_1/reports/actual_ami_replay_regression.csv,,peak_current_consistent,S2_PROXY_INPUT,False,False,,0,,False,measurement input only; not a fault or operational truth label
SRC-0099,lightguard_v0_1/reports/context_ablation_results.csv,,status,U,False,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0099,lightguard_v0_1/reports/context_ablation_results.csv,,inspection_candidate_count,U,False,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0100,lightguard_v0_1/reports/kasi_validation.csv,,status,U,False,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0103,lightguard_v0_1/reports/v04_calibration_results.csv,,inspection_candidate_count,U,False,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0104,lightguard_v0_1/reports/v04_confirmatory_results.csv,,inspection_candidate_count,U,False,True,,0,,False,keyword evidence lacks time and/or join key
SRC-0107,lightguard_v0_1/reports/v05/peak_consistency_forensics.csv,,canonical_peak_current_a,S2_PROXY_INPUT,True,True,B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0107,lightguard_v0_1/reports/v05/peak_consistency_forensics.csv,,all_current_missing_rows,S2_PROXY_INPUT,True,True,B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0108,lightguard_v0_1/reports/v05/reproducibility_manifest.json,,$.commands[],S1_CANDIDATE,True,True,,0,,False,field evidence requires verified target mapping and record-level review
SRC-0110,lightguard_v0_1/reports/v05/temporal_stability.csv,,night_current_cv,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0110,lightguard_v0_1/reports/v05/temporal_stability.csv,,missing_current_rows,S2_PROXY_INPUT,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0110,lightguard_v0_1/reports/v05/temporal_stability.csv,,interpretation,S1_CANDIDATE,True,True,B-L-12;B-L-13;B-L-14;B-L-35;B-L-9,15,descriptive meter behavior; not a fault rate,False,field evidence requires verified target mapping and record-level review
SRC-0111,lightguard_v0_1/reports/v05_peak_consistency_forensics.csv,,canonical_peak_current_a,S2_PROXY_INPUT,True,True,B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0111,lightguard_v0_1/reports/v05_peak_consistency_forensics.csv,,all_current_missing_rows,S2_PROXY_INPUT,True,True,B-L-13;B-L-14;B-L-35;B-L-9,0,,False,measurement input only; not a fault or operational truth label
SRC-0115,lightguard_v0_1/reports/v06/reproducibility_manifest.json,,$.commands[],U,False,False,,0,,False,keyword evidence lacks time and/or join key
